file,src,size_bytes,load_ok,load_error,n_literals_sanitized,n_classes,n_obj_props,n_data_props,n_annotations,WMCOnto,NOMOnto,DITM,NACOnto,CBOnto,TMOnto,LCOMOnto,ANOnto,INROnto,RROnto,AROnto,consistent,n_unsatisfiable,n_inferred_classes,reasoner_seconds,reasoner_error,score_structural,score_modularity,score_reusability,score_operability,score_reliability,oquare_global,experiment,db,model,variant,run,eval_seconds
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E4/DiseaseEnhancer/llama3.1_8b/ontology_run3.ttl,15737,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,DiseaseEnhancer,llama3.1_8b,raw,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_A_head/postprocessed/ontology_run1.ttl,25901,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_A_head,postprocessed,1,0.01
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_A_head/postprocessed/ontology_run1.ttl,29169,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_A_head,postprocessed,1,0.01
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_A_head/postprocessed/ontology_run2.ttl,29169,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_A_head,postprocessed,2,0.01
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_A_head/postprocessed/ontology_run3.ttl,29169,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_A_head,postprocessed,3,0.01
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_B_random/postprocessed/ontology_run1.ttl,29684,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_B_random,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_B_random/postprocessed/ontology_run2.ttl,29684,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_B_random,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_B_random/postprocessed/ontology_run3.ttl,29684,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_B_random,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_B_random/postprocessed/ontology_run1.ttl,5982,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_B_random,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_B_random/postprocessed/ontology_run2.ttl,5982,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_B_random,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_B_random/postprocessed/ontology_run3.ttl,5982,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_B_random,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_C_stratified/postprocessed/ontology_run1.ttl,4283,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_C_stratified,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_C_stratified/postprocessed/ontology_run2.ttl,4283,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_C_stratified,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_C_stratified/postprocessed/ontology_run3.ttl,4283,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,FANTOM5,llama3.1_8b_C_stratified,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_C_stratified/postprocessed/ontology_run1.ttl,6230,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_C_stratified,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_C_stratified/postprocessed/ontology_run2.ttl,6230,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_C_stratified,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_C_stratified/postprocessed/ontology_run3.ttl,6230,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,dbSUPER,llama3.1_8b_C_stratified,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C1/postprocessed/ontology_run1.ttl,3022,1,,0,9,0,0,0,0.0,0.0,1,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,True,0,9,0.2,,5.0,3.0,2.33,1.0,5,3.27,E3,FANTOM5,llama3.1_8b_C1,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C1/postprocessed/ontology_run2.ttl,2738,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_C1,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C1/postprocessed/ontology_run3.ttl,2738,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_C1,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C1/postprocessed/ontology_run1.ttl,3904,1,,0,5,1,0,0,0.2,0.2,1,1.0,0.0,0.0,5,0.0,0.0,0.2,1.0,True,0,5,0.21,,5.0,3.5,2.33,3.5,5,3.87,E3,dbSUPER,llama3.1_8b_C1,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C1/postprocessed/ontology_run2.ttl,3904,1,,0,5,1,0,0,0.2,0.2,1,1.0,0.0,0.0,5,0.0,0.0,0.2,1.0,True,0,5,0.21,,5.0,3.5,2.33,3.5,5,3.87,E3,dbSUPER,llama3.1_8b_C1,postprocessed,2,0.22
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C1/postprocessed/ontology_run3.ttl,3904,1,,0,5,1,0,0,0.2,0.2,1,1.0,0.0,0.0,5,0.0,0.0,0.2,1.0,True,0,5,0.21,,5.0,3.5,2.33,3.5,5,3.87,E3,dbSUPER,llama3.1_8b_C1,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C1/postprocessed/ontology_run1.ttl,2219,1,,0,4,0,0,0,0.0,0.0,1,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,,0.21,TypeError: Property() takes no arguments,5.0,4.0,2.33,1.0,0,2.47,E3,HACER,llama3.1_8b_C1,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C1/postprocessed/ontology_run2.ttl,2219,1,,0,4,0,0,0,0.0,0.0,1,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,,0.21,TypeError: Property() takes no arguments,5.0,4.0,2.33,1.0,0,2.47,E3,HACER,llama3.1_8b_C1,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C1/postprocessed/ontology_run3.ttl,2219,1,,0,4,0,0,0,0.0,0.0,1,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,,0.22,TypeError: Property() takes no arguments,5.0,4.0,2.33,1.0,0,2.47,E3,HACER,llama3.1_8b_C1,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C1/postprocessed/ontology_run1.ttl,2146,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.21,,5.0,4.0,2.33,1.0,5,3.47,E3,DiseaseEnhancer,llama3.1_8b_C1,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C1/postprocessed/ontology_run2.ttl,2146,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.2,,5.0,4.0,2.33,1.0,5,3.47,E3,DiseaseEnhancer,llama3.1_8b_C1,postprocessed,2,0.2
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C1/postprocessed/ontology_run3.ttl,2146,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.2,,5.0,4.0,2.33,1.0,5,3.47,E3,DiseaseEnhancer,llama3.1_8b_C1,postprocessed,3,0.2
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C2/postprocessed/ontology_run1.ttl,2308,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_C2,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C2/postprocessed/ontology_run2.ttl,2308,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_C2,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C2/postprocessed/ontology_run3.ttl,2308,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,FANTOM5,llama3.1_8b_C2,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C2/postprocessed/ontology_run1.ttl,2521,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_C2,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C2/postprocessed/ontology_run2.ttl,2521,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_C2,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C2/postprocessed/ontology_run3.ttl,2521,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_C2,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C2/postprocessed/ontology_run1.ttl,2547,1,,0,4,0,0,0,0.0,0.0,1,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,,0.22,TypeError: Property() takes no arguments,5.0,4.0,2.33,1.0,0,2.47,E3,HACER,llama3.1_8b_C2,postprocessed,1,0.23
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C2/postprocessed/ontology_run2.ttl,2547,1,,0,4,0,0,0,0.0,0.0,1,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,,0.22,TypeError: Property() takes no arguments,5.0,4.0,2.33,1.0,0,2.47,E3,HACER,llama3.1_8b_C2,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C2/postprocessed/ontology_run3.ttl,2547,1,,0,4,0,0,0,0.0,0.0,1,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,,,0.22,TypeError: Property() takes no arguments,5.0,4.0,2.33,1.0,0,2.47,E3,HACER,llama3.1_8b_C2,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C2/postprocessed/ontology_run1.ttl,1992,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_C2,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C2/postprocessed/ontology_run2.ttl,1992,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_C2,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C2/postprocessed/ontology_run3.ttl,1992,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_C2,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C3/postprocessed/ontology_run1.ttl,2409,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.21,,5.0,4.0,2.33,1.0,5,3.47,E3,FANTOM5,llama3.1_8b_C3,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C3/postprocessed/ontology_run2.ttl,2409,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.2,,5.0,4.0,2.33,1.0,5,3.47,E3,FANTOM5,llama3.1_8b_C3,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_C3/postprocessed/ontology_run3.ttl,2409,1,,0,3,0,0,0,0.0,0.0,1,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,True,0,3,0.2,,5.0,4.0,2.33,1.0,5,3.47,E3,FANTOM5,llama3.1_8b_C3,postprocessed,3,0.21
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C3/postprocessed/ontology_run1.ttl,2632,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_C3,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C3/postprocessed/ontology_run2.ttl,2632,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_C3,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_C3/postprocessed/ontology_run3.ttl,2632,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,dbSUPER,llama3.1_8b_C3,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C3/postprocessed/ontology_run1.ttl,2393,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_C3,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C3/postprocessed/ontology_run2.ttl,2393,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_C3,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_C3/postprocessed/ontology_run3.ttl,2393,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,HACER,llama3.1_8b_C3,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C3/postprocessed/ontology_run1.ttl,2107,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_C3,postprocessed,1,0.0
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C3/postprocessed/ontology_run2.ttl,2107,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_C3,postprocessed,2,0.0
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_C3/postprocessed/ontology_run3.ttl,2107,0,rdflib_parse_failed: el TTL no es válido,0,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,DiseaseEnhancer,llama3.1_8b_C3,postprocessed,3,0.0
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_D_diversity/postprocessed/ontology_run1.ttl,2924,1,,0,3,5,2,0,2.3333333333333335,2.3333333333333335,1,1.0,0.0,0.0,3,0.0,0.0,1.6666666666666667,0.7142857142857143,True,0,3,0.22,,5.0,4.0,2.33,5.0,5,4.27,E1,FANTOM5,llama3.1_8b_D_diversity,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_D_diversity/postprocessed/ontology_run2.ttl,2924,1,,0,3,5,2,0,2.3333333333333335,2.3333333333333335,1,1.0,0.0,0.0,3,0.0,0.0,1.6666666666666667,0.7142857142857143,True,0,3,0.21,,5.0,4.0,2.33,5.0,5,4.27,E1,FANTOM5,llama3.1_8b_D_diversity,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/FANTOM5/llama3.1_8b_D_diversity/postprocessed/ontology_run3.ttl,2924,1,,0,3,5,2,0,2.3333333333333335,2.3333333333333335,1,1.0,0.0,0.0,3,0.0,0.0,1.6666666666666667,0.7142857142857143,True,0,3,0.22,,5.0,4.0,2.33,5.0,5,4.27,E1,FANTOM5,llama3.1_8b_D_diversity,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_D_diversity/postprocessed/ontology_run1.ttl,5538,1,,0,3,6,6,0,4.0,4.0,1,1.0,0.0,0.0,3,0.0,0.0,2.0,0.5,True,0,3,0.23,,5.0,4.0,2.33,4.5,5,4.17,E1,dbSUPER,llama3.1_8b_D_diversity,postprocessed,1,0.24
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_D_diversity/postprocessed/ontology_run2.ttl,5538,1,,0,3,6,6,0,4.0,4.0,1,1.0,0.0,0.0,3,0.0,0.0,2.0,0.5,True,0,3,0.21,,5.0,4.0,2.33,4.5,5,4.17,E1,dbSUPER,llama3.1_8b_D_diversity,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E1/dbSUPER/llama3.1_8b_D_diversity/postprocessed/ontology_run3.ttl,5538,1,,0,3,6,6,0,4.0,4.0,1,1.0,0.0,0.0,3,0.0,0.0,2.0,0.5,True,0,3,0.21,,5.0,4.0,2.33,4.5,5,4.17,E1,dbSUPER,llama3.1_8b_D_diversity,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_legacy/postprocessed/ontology_run1.ttl,4047,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,FANTOM5,llama3.1_8b_legacy,postprocessed,1,0.23
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_legacy/postprocessed/ontology_run2.ttl,4047,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.21,,5.0,3.5,2.67,1.0,5,3.43,E3,FANTOM5,llama3.1_8b_legacy,postprocessed,2,0.21
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_legacy/postprocessed/ontology_run3.ttl,4048,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,FANTOM5,llama3.1_8b_legacy,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_legacy/postprocessed/ontology_run1.ttl,4048,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,dbSUPER,llama3.1_8b_legacy,postprocessed,1,0.23
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_legacy/postprocessed/ontology_run2.ttl,4048,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,dbSUPER,llama3.1_8b_legacy,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/dbSUPER/llama3.1_8b_legacy/postprocessed/ontology_run3.ttl,4101,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,dbSUPER,llama3.1_8b_legacy,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_legacy/postprocessed/ontology_run1.ttl,4046,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,HACER,llama3.1_8b_legacy,postprocessed,1,0.23
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_legacy/postprocessed/ontology_run2.ttl,4048,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,HACER,llama3.1_8b_legacy,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/HACER/llama3.1_8b_legacy/postprocessed/ontology_run3.ttl,3978,1,,2,6,0,0,0,0.0,0.0,2,1.1666666666666667,0.0,0.0,5,0.0,0.16666666666666666,0.0,0.0,True,0,6,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,HACER,llama3.1_8b_legacy,postprocessed,3,0.23
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_legacy/postprocessed/ontology_run1.ttl,2587,1,,2,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,True,0,2,0.22,,5.0,4.5,2.33,1.0,5,3.57,E3,DiseaseEnhancer,llama3.1_8b_legacy,postprocessed,1,0.22
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_legacy/postprocessed/ontology_run2.ttl,4047,1,,2,7,0,0,0,0.0,0.0,2,1.2857142857142858,0.0,0.0,5,0.0,0.2857142857142857,0.0,0.0,True,0,7,0.22,,5.0,3.5,2.67,1.0,5,3.43,E3,DiseaseEnhancer,llama3.1_8b_legacy,postprocessed,2,0.23
ontology_run3.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/DiseaseEnhancer/llama3.1_8b_legacy/postprocessed/ontology_run3.ttl,2737,1,,2,2,0,0,0,0.0,0.0,1,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,True,0,2,0.21,,5.0,4.5,2.33,1.0,5,3.57,E3,DiseaseEnhancer,llama3.1_8b_legacy,postprocessed,3,0.22
ontology_run1.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N100/postprocessed/ontology_run1.ttl,2695,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N100,postprocessed,1,0.21
ontology_run2.ttl,/Users/franciscosaez/Documents/Claude/Projects/TFM/results/E3/FANTOM5/llama3.1_8b_N100/postprocessed/ontology_run2.ttl,2695,1,,0,0,0,0,0,,,,,,,,,,,,True,0,0,0.21,,0,0,0,0,5,1.0,E3,FANTOM5,llama3.1_8b_N100,postprocessed,2,0.21
